contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,contrast_8,contrast_9,contrast_10,contrast_11,contrast_12,dissimilarity_1,dissimilarity_2,dissimilarity_3,dissimilarity_4,dissimilarity_5,dissimilarity_6,dissimilarity_7,dissimilarity_8,dissimilarity_9,dissimilarity_10,dissimilarity_11,dissimilarity_12,homogeneity_1,homogeneity_2,homogeneity_3,homogeneity_4,homogeneity_5,homogeneity_6,homogeneity_7,homogeneity_8,homogeneity_9,homogeneity_10,homogeneity_11,homogeneity_12,energy_1,energy_2,energy_3,energy_4,energy_5,energy_6,energy_7,energy_8,energy_9,energy_10,energy_11,energy_12,correlation_1,correlation_2,correlation_3,correlation_4,correlation_5,correlation_6,correlation_7,correlation_8,correlation_9,correlation_10,correlation_11,correlation_12,ASM_1,ASM_2,ASM_3,ASM_4,ASM_5,ASM_6,ASM_7,ASM_8,ASM_9,ASM_10,ASM_11,ASM_12,ID
251.4709797245001,3.637047355357327,0.5626723548090515,0.07410836538183847,0.784945083862002,0.0054920498195680754,211.7488625919122,2.6153492647058347,0.7495401118110103,0.10217489417714834,0.815723036734037,0.010439709000111461,251.47097972449956,3.637047355357329,0.5626723548090496,0.07410836538183846,0.7849450838620079,0.005492049819568073,211.74886259191248,2.615349264705827,0.7495401118110111,0.10217489417714812,0.8157230367340397,0.010439709000111416,258.72443648305654,4.588537898882716,0.41008684955263347,0.05701357535178927,0.7790066761554196,0.0032505477743941524,240.40541397601572,3.4378747693726757,0.6084791263825834,0.08286454559602588,0.78695859139241,0.006866532916835851,258.7244364830566,4.588537898882701,0.4100868495526326,0.057013575351789275,0.7790066761554276,0.0032505477743941537,240.40541397601635,3.437874769372677,0.6084791263825823,0.08286454559602585,0.7869585913924046,0.006866532916835848,280.2208612946399,5.422706022392181,0.33582851766207245,0.0496378134453018,0.7609047635148286,0.0024639125236305837,236.14990740740964,3.8466087962962474,0.5146466590320085,0.07141386457308281,0.7868299232457646,0.005099940053262611,280.2208612946391,5.4227060223921955,0.33582851766207233,0.04963781344530182,0.7609047635148259,0.0024639125236305863,236.1499074074079,3.8466087962962554,0.5146466590320097,0.07141386457308284,0.7868299232457722,0.005099940053262616,002
245.64360249236472,4.143853692058044,0.47673450453236516,0.06481129184972277,0.7957381665108564,0.004200503551229941,225.14317129629637,2.838067129629622,0.7043409620027361,0.09411456465169779,0.8085582872638597,0.008857551279578603,245.64360249236498,4.143853692058052,0.4767345045323648,0.06481129184972274,0.7957381665108496,0.004200503551229938,225.14317129629893,2.8380671296296183,0.7043409620027384,0.0941145646516978,0.8085582872638546,0.008857551279578607,284.7245659290432,5.652882046061835,0.33906951365896226,0.050303106337805145,0.7634768127980537,0.002530402507232532,238.07715497211856,3.5897362918216387,0.5517807861013458,0.07564257445698863,0.793571024723903,0.005721799070481069,284.72456592904285,5.652882046061836,0.3390695136589623,0.050303106337805166,0.7634768127980629,0.0025304025072325344,238.07715497211828,3.589736291821618,0.5517807861013483,0.07564257445698856,0.793571024723898,0.005721799070481058,300.0304934917485,6.617551136264876,0.28051134926222915,0.044667740987521944,0.7509756517663637,0.001995207084928348,206.30942164179288,3.8907649253731713,0.4575237050246845,0.06505678038982558,0.8184552949047763,0.0042323846746899945,300.03049349174825,6.61755113626487,0.28051134926222737,0.044667740987522055,0.7509756517663686,0.001995207084928358,206.30942164179217,3.890764925373164,0.45752370502468287,0.06505678038982503,0.8184552949047744,0.0042323846746899225,002
191.68600386052688,3.299003273055808,0.5204383175955252,0.07135233365493626,0.7777417269490811,0.0050911555180053495,185.537697784811,2.44019976265823,0.7263219994959771,0.10109579153010906,0.7790987335050202,0.01022035906509927,191.68600386052648,3.2990032730558134,0.5204383175955262,0.07135233365493629,0.7777417269490884,0.005091155518005354,185.5376977848112,2.440199762658234,0.7263219994959772,0.10109579153010882,0.779098733505022,0.010220359065099223,208.66722209586186,4.479856214708796,0.3690848434289539,0.05459964746370406,0.7582674380291407,0.0029811215031607654,141.88937003968218,2.642395833333368,0.5732249519040222,0.079817790552495,0.8273741353085874,0.00637087968868196,208.66722209586115,4.479856214708801,0.3690848434289556,0.054599647463704035,0.7582674380291305,0.0029811215031607624,141.8893700396823,2.64239583333335,0.573224951904023,0.07981779055249501,0.8273741353085814,0.006370879688681962,229.7577217734955,5.267608912043283,0.3012749957066876,0.0478866346779639,0.7340639572955003,0.0022931297807807748,162.75596138534937,3.3494625796178075,0.4760490357315778,0.06802654602861426,0.7981808093569627,0.0046276109645831745,229.7577217734968,5.267608912043268,0.30127499570668737,0.04788663467796405,0.7340639572954895,0.002293129780780789,162.75596138535016,3.349462579617802,0.4760490357315786,0.06802654602861426,0.7981808093569626,0.0046276109645831745,002
216.54436645206093,3.2446463070860956,0.5516833802031055,0.0723482134643527,0.7753223234810301,0.005234263991483545,201.70229779411966,2.423161764705917,0.7639202012419674,0.10341854976454008,0.7852993701366912,0.010695396435400652,216.54436645206025,3.2446463070861054,0.5516833802031077,0.07234821346435269,0.7753223234810338,0.005234263991483544,201.7022977941193,2.4231617647059154,0.7639202012419706,0.10341854976454018,0.7852993701366989,0.010695396435400673,229.88002511921596,4.2076470648300415,0.4002690909342206,0.05572844823083889,0.7616941072267379,0.0031056599422172905,210.04679815573814,2.9643084016393426,0.6214596283640246,0.08312317319616278,0.77105189553852,0.006909461922199273,229.88002511921573,4.207647064830037,0.4002690909342223,0.05572844823083887,0.7616941072267371,0.003105659942217288,210.0467981557392,2.9643084016393444,0.621459628364024,0.08312317319616307,0.7710518955385154,0.0069094619221993225,236.0908830583103,4.824001963601858,0.33078129901684067,0.048918908677246395,0.7554697377706641,0.0023930596261727724,176.23710937500002,3.1102590460526343,0.5255742548612439,0.07130645270024685,0.8043487799724791,0.005084610196692541,236.09088305831057,4.824001963601856,0.33078129901684106,0.04891890867724638,0.7554697377706684,0.002393059626172771,176.2371093750008,3.1102590460526334,0.5255742548612473,0.07130645270024694,0.8043487799724762,0.005084610196692554,002
224.00792356478144,3.6139637042527744,0.5218083127494568,0.071665180468089,0.8023840353020418,0.005135898091523763,186.27186949824008,2.367512103873234,0.753920902919005,0.10315210223689672,0.832726552320643,0.010640356195891192,224.00792356478095,3.613963704252776,0.521808312749459,0.071665180468089,0.8023840353020473,0.005135898091523764,186.27186949824016,2.3675121038732274,0.7539209029190036,0.1031521022368965,0.8327265523206401,0.010640356195891147,247.77466864653636,4.838299510531779,0.3706789551782388,0.05532325041972546,0.7815837607527746,0.0030606620370036536,221.17260379858553,3.1790304770317763,0.608882514498226,0.08414236359548603,0.7979978031598239,0.007079937351434974,247.7746686465374,4.838299510531803,0.3706789551782394,0.05532325041972542,0.7815837607527671,0.0030606620370036484,221.172603798585,3.179030477031773,0.6088825144982302,0.08414236359548605,0.7979978031598189,0.007079937351434976,253.75185215786516,5.624236415213865,0.3021406525868924,0.0487223145217214,0.7764955912462861,0.002373863932353544,221.76632867907827,3.6432347074468194,0.5126925074826113,0.07271918916528249,0.7944625903652747,0.0052880804728561385,253.75185215786502,5.624236415213883,0.3021406525868917,0.048722314521721516,0.7764955912462875,0.0023738639323535554,221.7663286790783,3.6432347074468328,0.5126925074826076,0.07271918916528239,0.794462590365274,0.005288080472856124,002
275.1629376444641,4.501194989556034,0.4616357023611847,0.06013833025474649,0.8190260200917794,0.003616618765828957,258.21969537815215,3.1845194327731523,0.685989981623947,0.08707091430855932,0.827047612802106,0.007581344118528479,275.1629376444647,4.501194989556038,0.4616357023611842,0.06013833025474655,0.8190260200917769,0.003616618765828964,258.219695378153,3.1845194327731385,0.6859899816239405,0.08707091430855941,0.827047612802096,0.007581344118528496,314.94057659264564,6.11477420285672,0.32280122412769846,0.04639334375803839,0.7930369926923926,0.0021523423450515197,269.5055313818553,3.9779206223628814,0.53041900980284,0.06945556734970365,0.816660613604607,0.00482407583586922,314.9405765926457,6.114774202856708,0.3228012241276991,0.046393343758038365,0.7930369926923843,0.0021523423450515175,269.5055313818557,3.977920622362878,0.5304190098028406,0.06945556734970336,0.8166606136046113,0.004824075835869179,333.25130876296157,7.203661252077309,0.2639982040691613,0.04109658508869108,0.7811686680786774,0.001688929305952026,235.4990995762689,4.2924390889830155,0.4352462330565387,0.05938240064785933,0.8380066983959888,0.0035262695067028844,333.25130876296254,7.203661252077317,0.2639982040691591,0.041096585088691094,0.7811686680786727,0.0016889293059520272,235.4990995762718,4.292439088983014,0.4352462330565393,0.05938240064785924,0.8380066983959871,0.0035262695067028735,002
213.4949218052546,3.684311686674848,0.523811237971402,0.0644540401648864,0.9227317145970623,0.00415432329357679,176.3238899410778,2.425089436026956,0.7189820424215695,0.084973943281521,0.9358379506818745,0.007220571036811148,213.49492180525513,3.684311686674854,0.5238112379713992,0.06445404016488639,0.9227317145970594,0.004154323293576787,176.32388994107797,2.425089436026958,0.7189820424215717,0.08497394328152082,0.9358379506818721,0.007220571036811118,241.5083471839407,5.087253581872829,0.3797142385220094,0.05071753322588324,0.912535332111517,0.0025722681765185705,209.75838260135197,3.35602829391891,0.570702196679155,0.06912990754521633,0.923246243131818,0.0047789441172101585,241.50834718394097,5.087253581872812,0.3797142385220094,0.05071753322588325,0.912535332111512,0.002572268176518572,209.75838260135134,3.3560282939189015,0.5707021966791528,0.06912990754521642,0.9232462431318142,0.004778944117210171,256.8875233108223,6.122032808993469,0.3097141649854001,0.044581819294263504,0.9069053757475426,0.001987538611586366,212.9228230932197,3.9681726694915396,0.47657145035583076,0.05971981918468535,0.9217703834893449,0.0035664568034515123,256.8875233108217,6.12203280899346,0.30971416498540005,0.04458181929426339,0.9069053757475278,0.001987538611586356,212.92282309321973,3.9681726694915325,0.47657145035583054,0.05971981918468504,0.9217703834893431,0.003566456803451475,002
267.6667997186909,3.7626098471168845,0.5596201361480144,0.07370872775288159,0.7962429790694944,0.005432976546948417,251.3262703252024,2.9350228658535977,0.7530071496189119,0.10193402337078016,0.8044710641492433,0.010390545120554755,267.66679971869087,3.7626098471168823,0.5596201361480112,0.07370872775288152,0.7962429790695021,0.0054329765469484075,251.32627032520398,2.935022865853595,0.7530071496189102,0.10193402337077997,0.8044710641492441,0.010390545120554718,294.5035789981336,4.817617047199554,0.40507809657736177,0.05710442647054596,0.7759140253317163,0.0032609155225299907,263.3565943877559,3.5659438775510184,0.611760020814184,0.0829034795576498,0.7910283449988548,0.006872986922765659,294.5035789981327,4.817617047199567,0.40507809657736166,0.057104426470545956,0.7759140253317095,0.00326091552252999,263.35659438775537,3.565943877551036,0.6117600208141849,0.08290347955764946,0.7910283449988524,0.006872986922765602,312.1512911611253,5.556943923629919,0.3330872155276343,0.05031436180045601,0.762587039673834,0.0025315350033871865,227.81909579917954,3.7163678278688836,0.5167565897437938,0.07137421212649886,0.8165658683545746,0.0050942781566784565,312.15129116112524,5.556943923629909,0.33308721552763626,0.050314361800456016,0.7625870396738312,0.0025315350033871874,227.81909579918104,3.716367827868886,0.5167565897437952,0.07137421212649982,0.8165658683545673,0.0050942781566785935,002
241.7081933967512,3.8452286754233453,0.5371619467787679,0.07933465083354459,0.8061995237382649,0.006293986822880437,233.87846569548782,2.9958529135338305,0.7164151775599195,0.1103045829907232,0.8089838023746954,0.012167101028757342,241.70819339675202,3.8452286754233556,0.5371619467787702,0.07933465083354461,0.8061995237382589,0.006293986822880442,233.87846569548708,2.995852913533852,0.7164151775599216,0.11030458299072281,0.8089838023746827,0.012167101028757257,272.0281016284493,5.123354819015432,0.3968420529817053,0.062032281513315295,0.7819526406097537,0.0038480039497471984,249.23688679245348,3.8153537735849374,0.5723421147703606,0.09152913215277356,0.793184303286021,0.008377582032639887,272.0281016284499,5.123354819015426,0.3968420529817068,0.06203228151331525,0.7819526406097602,0.0038480039497471932,249.23688679245373,3.8153537735849357,0.5723421147703563,0.09152913215277368,0.7931843032860254,0.008377582032639908,279.3228734882017,5.9173031356017525,0.3355868389553973,0.05549859764528329,0.7761393405446468,0.003080094340593044,226.07924952651547,4.194649621212061,0.48130007454677043,0.07978748134924914,0.8103184280769353,0.006366042180056778,279.3228734882016,5.917303135601745,0.33558683895539776,0.05549859764528329,0.776139340544663,0.0030800943405930436,226.07924952651427,4.194649621212061,0.48130007454676904,0.07978748134924919,0.8103184280769354,0.006366042180056788,002
264.9172797062318,4.4119995563934955,0.4834802881069507,0.06521606106078204,0.731939499966269,0.004253134620283651,242.20590415019774,2.9652791501976097,0.7065289215755438,0.09506677177418715,0.7481723106120759,0.009037691095565388,264.9172797062322,4.4119995563935,0.4834802881069516,0.06521606106078191,0.7319394999662662,0.004253134620283635,242.20590415019436,2.965279150197619,0.706528921575545,0.09506677177418703,0.748172310612071,0.009037691095565363,309.1918951941345,6.005189692197483,0.3454709170373854,0.050212816359711455,0.6872003450336682,0.0025213269267741066,250.92907366071117,3.67436135912697,0.5547751555346778,0.07551773256220247,0.7327056912283718,0.0057029279313363344,309.191895194134,6.005189692197471,0.3454709170373843,0.050212816359711504,0.6872003450336768,0.002521326926774111,250.92907366071333,3.674361359126978,0.5547751555346792,0.07551773256220236,0.732705691228363,0.005702927931336319,325.95691541304853,6.991365777080086,0.28617619889067614,0.04440886118523165,0.6703041687119747,0.001972146951769174,212.60848481075635,3.908310507968102,0.46121503433128264,0.06468637795791782,0.7694989135758267,0.0041843274933145965,325.9569154130488,6.9913657770800866,0.28617619889067664,0.044408861185231706,0.6703041687119748,0.0019721469517691792,212.60848481075848,3.908310507968101,0.46121503433128314,0.0646863779579181,0.7694989135758268,0.004184327493314631,002
