C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,ID
-1949.251130783548,83.73933008799413,-780.5691211784575,-751.7702969818916,-200.8525273004976,-587.4833297576708,375.7938906474034,-422.51285404081176,92.86888778124482,-299.90996469266673,-419.1695940784358,53.88673790522943,175.35272370953297,36.105833784914154,199.14339221041988,-2.6686996748370757,-225.4640555889797,119.6215752430574,194.33090546304192,-97.88940846063214,-41.144183634880015,-56.28759790260425,236.19596908444876,-101.7969710323177,87.55907597779391,-273.49297708614347,-470.68906533114745,-162.84662121410827,160.2264900266072,112.19380326110662,260.3240488705453,-90.98629610509995,-291.6830376257861,-207.18209961266072,89.99348929721806,-7.146761033043424,-132.99973729669034,87.05460361202005,-63.51684747414247,-241.58858484905605,73.89060570319786,-74.74615348801609,-61.38916335530339,60.27004842422914,68.87005070371468,-48.66419854436362,-68.60197169820036,-83.33893843795973,-90.03411278407052,-40.98362244455065,64.20137395757743,-104.1916684160918,67.8331025114671,-84.19573757092097,10.33564497147148,-26.031371943003872,128.60681332374747,26.92514368054872,-13.0814277356734,63.80992854031409,37.12223343706619,-50.51211293205724,68.28299870564665,13.220886531225062,61.84473944586584,-128.72852827921858,99.50078514723465,34.10037978548615,77.04273210759445,-27.35155643650897,-57.741821714501974,36.05149072534676,25.99033340125767,34.447651732558434,-150.91816559507853,44.16404252675876,-11.176895071279498,18.78500161752562,10.670341872483464,-150.1399532353161,85.76628543399595,76.95401887311166,-57.480998350333074,-64.40515862994715,28.230016450588884,-71.19755705665872,107.02396320608884,45.73920976046458,-69.58938066137073,12.581698673078153,-22.853597341425512,-70.78246411772233,109.86729870418951,-19.511598840981495,-36.86892807419521,104.57198120287559,-81.81276826531503,-46.061221120878834,-46.54773875241531,-19.223172794047954,-7.804776361492297,-40.85077479020632,-7.983437153822343,58.473430461849574,30.6080526880054,34.68869075271373,21.283006081468475,119.2324162278293,-26.981069154673648,-28.651765263117767,47.68726145212665,-61.73245315344624,113.17023599667294,16.44680241599688,-3.629879611083433,-2.7773297768812113,51.21019594939456,39.72892615744488,31.43169473051955,16.777184423844272,4.629107362930147,5.190477526597511,105.84540027153108,0.238097325427794,-1.3199511136988873,48.01368181667288,-5.4224532835731285,28.739867184410667,92.96565577786093,-74.7924050039496,3.6209231962605166,26.481898137199792,8.511101735339418,-5.524038965126625,97.39647679438106,23.480467460412136,71.1140746454436,36.67301963043446,92.7373168351375,30.387379638406447,36.33847608774875,39.20789606088084,129.05059976427785,14.057665474114442,98.27039937931683,-27.833026577583414,38.85027449845412,-29.696093639404573,67.5318639033816,24.76641190924545,007
-462.76757718654795,504.0178794751794,-762.443843166326,-837.5976800347828,-50.426397273482586,-120.16867730225043,-173.18496137278314,-644.6250883812153,360.08958055481054,-86.02295191923733,-213.65640374134193,234.65395764976932,-46.54798278502918,-51.0717739992988,189.52049155537435,-152.98762282323335,0.32934585910490166,-142.70204352146703,-79.74678029468127,-8.414865111292743,-177.0675343515426,35.93819363497637,134.6310191491881,-36.50172503505779,71.64424743129503,99.66109167936969,-289.93402944957074,48.15016083478604,81.85532660745311,1.0095210591917432,-45.31940672661386,44.8580020336369,-80.61781552953433,-134.00868152028806,-79.62182989726946,36.91737486026223,132.7075368077655,-25.826586404122907,27.175209034621798,-189.92613172997724,94.41049070325273,-110.75444408985474,-19.491165796147712,223.51568468111938,75.7719277002147,-31.311211642687777,-38.41704870460054,-192.7548311062273,-174.5801548219403,-202.48556689673484,-71.85764307240211,-108.31859405032266,-73.96010880991383,183.98161628032943,-56.88218716809758,13.068589153345918,-32.093955238684465,97.42909292858734,183.94471661527703,53.59467316968232,0.7460268841430875,165.0504370462454,-69.79830845868274,-5.5449561035525745,-138.91684556315056,123.93933451669781,46.681543387438765,-8.754644487409777,162.60852426829797,-15.269888598709441,215.73318863603126,117.28369583172454,154.12029955128457,49.93621943909287,76.09688456278306,66.97735574412916,-100.14463695824678,-1.6885955436812359,-27.855465967204523,33.05599923125016,-43.06079391965191,-47.79913591205657,-6.526091004441614,64.98296955095475,-112.7773528518731,-151.77351815913923,66.8043320949279,94.29619951499438,-13.058158229455312,-94.12624237126577,-115.04119706810678,-69.42687122938219,67.12486998839756,50.61995706175794,-22.0624092724731,-35.96993706796024,38.038246529611456,-52.24004985766897,-0.7491596496332723,-25.17315380701461,-92.67246228380868,-69.15824225077135,-4.036205046182078,-4.940390822035033,-75.76727377698522,-42.24191534650009,14.77882010295615,87.42499831668113,46.27556320584469,23.64141371937799,84.97972200371457,-31.426836302558243,-42.708478627855015,-15.694727966371023,146.90123920851923,44.99461027051863,6.180435432843071,64.52068354720363,-61.23823934808654,22.83220515471232,-19.04271753333961,30.762521590807953,-45.69951691487442,-34.08111338020558,46.24105062981459,25.334285280715353,-57.71293595179931,16.776127551609925,-36.770747701929224,79.47541528370007,3.274921237731769,-18.78806859420975,-25.16038836326895,-9.933992261101062,52.836769551612015,41.36166124016055,-77.04370920673072,25.617259999909585,-10.732361311652937,-6.033413032198656,53.038418242015304,22.18845850292194,31.96239835725644,52.84810780379594,-85.91318833601815,14.78273968837197,38.07919676236875,-51.49157874359878,-14.016566474010888,47.096210870822816,007
-2817.338464618666,-3325.615978907157,-823.3164537926871,8160.715232620715,-3704.187099679044,-1392.299364879234,235.3730510351224,1380.7288528804997,-285.56957213404036,279.1464611773162,-1538.9702174970373,-192.48207953571384,691.8379668777462,-798.2283420962481,-3242.8164891326664,605.1484686087856,-1086.0886573093092,464.78561611421236,915.2788195838456,-1025.8828623121192,1929.5686379581748,-1194.8042115600626,123.9133783229866,1099.2605258568426,-1027.1364705914502,411.0134320121364,1768.9616173146758,799.8658379056777,885.0417569686045,-296.44169907214143,798.083178415188,-331.29072210995116,-213.24852562314234,27.141355785337556,432.19124029098316,-118.13940546392021,-137.44231415723613,-651.672190395325,-317.6681756540271,293.2358537213754,-763.5841845834527,-173.0421898311902,-1164.121765669496,18.413976393259937,592.5760223823145,-346.0146065227901,-336.8943143616379,1088.6797584854435,-823.2301934555446,-547.1620543436272,-971.8369206157514,-408.74510965256343,-467.9176848901351,68.27839231964869,405.0413249739903,287.14870574080726,21.204492780885502,-21.88926610146247,-34.51740379445716,-407.92278893778433,123.34915830795325,34.827022098843884,-274.1390658466531,498.40873797686703,-443.49574957639106,293.6929561676678,269.49802724962296,261.485463454454,420.14199137681743,236.61760434095928,-55.09975095624238,-9.327240082825506,-339.2465014061818,-297.92489245521864,-358.7179696935775,-431.3434839365594,104.8926680761755,-15.92782600447737,-379.52253455886193,-163.28794041609726,-135.53290148030146,132.87429115111095,-199.84452705836486,117.73630357814827,-280.42557181226647,12.20882107975346,160.0830850048658,-221.11181216730472,70.68063543397685,51.15883659350807,-171.40024614101105,166.6661376441767,167.02393867572178,-108.82475569186771,20.322578984025863,-126.76978768935028,-3.765914976895308,-68.16227451472919,-66.2978309063879,-32.91877131789367,68.13600422797933,-3.6264541335903195,-38.37930302783189,31.086057992820017,56.0329894431916,-71.00812343959032,-18.560210993693474,93.89113082718018,11.94194725464471,58.04281610651337,-70.67325745469498,12.455239385072709,-16.590063894923247,-31.79521657940459,-5.634693586982991,-32.19586026562803,-7.006324189804473,-38.03679618301082,-1.1793726781000018,13.685100670636754,-35.165283929679426,-2.814805587355029,-12.226359949688483,-8.287962577078952,14.889611413693498,-69.73928776143845,11.733313564508387,-33.02568976833011,-9.436948961772503,-2.9334104058735573,-20.510546088154005,-24.48991181209738,0.8562382166267337,18.624428396413936,-1.7119167728192575,22.640554579486754,0.3555852949128999,-8.81035326659697,1.244466218024523,-17.63077817766464,-35.783780895324,-6.429617517577388,-6.08362012475216,30.879229328187602,14.753160295668344,19.054954881156426,-14.10700731025509,-6.530705628190346,-8.150862395047676,1.3414296807463735,007
-523.5641465998572,296.62750096663,-88.9200984142656,-651.8935639746688,-78.59343303823506,-30.859420877635856,-718.1984842604232,-205.02859268211816,379.619314341544,-82.80250446314514,120.49117065483158,170.76767453075828,161.59234035834288,-94.55163238542156,-142.6141491840673,159.29752534642466,47.68784278091947,303.07182619703696,-75.70905350430584,-29.641325192390127,-79.48041026788455,44.92916525222816,27.741514787396188,-32.10225973569772,23.024695304067333,-23.230062783984252,-221.77794150394334,398.665963616809,-179.87624121684334,56.26078059648173,180.360254513097,66.03250312003905,23.494070867783126,-254.53440871174783,-54.08768658672899,-30.698043635345336,29.23910594197991,-146.9729043081186,105.42397921852984,-245.17807310040732,129.62925679227038,-157.92808849111051,36.784627340701604,32.11396538486496,-73.75198720147826,-3.9603616247415894,-177.56522289664932,-122.84196127280387,-163.0861382947603,-168.5259351835998,8.951059097674227,-69.65550491863289,34.47816728223502,-31.21760102136079,-161.6907272836412,-2.495983620810027,42.718586307885055,26.77324846435102,268.7260741307187,56.14604733945867,12.260289389796059,-174.71608324704547,-13.25040536623188,86.2841857450493,3.2562366416960944,30.062935576703403,114.33220948542426,26.24374126664137,92.30802700423065,-39.43452838570958,55.727850284949,-62.472255567971885,-43.680216953317895,23.888776721880113,-28.761262753099107,-34.59276392160943,-27.246784523784907,19.71727024807033,112.50774528606944,167.84477562427927,-97.05057699046662,-2.742148809319531,16.622310855022516,75.11014222631628,67.30520522656963,-10.194798864819662,13.67778345366672,-66.75305503992683,-79.9332137181569,-42.56050417252354,-71.36513304722322,-59.567666138357225,105.0900587854909,63.45693331806838,49.93544003280954,-97.36755045135973,178.63000259309652,40.03540408874754,-129.10913464573875,-70.1907051145784,-17.467693434955457,-6.853970237635742,39.25896213535401,-14.121443136878797,17.23713550732493,115.72175684189111,-70.6281273092199,-74.91068608006896,-75.26781703226875,-62.07892213214766,-62.584415093161624,33.73130657352356,41.27511850577093,6.69449329890032,22.977962722250215,42.493375640159655,7.214246951023638,-19.096180893495177,118.8152410794675,19.77646597801497,-31.56512018305662,-24.707255037716433,-65.18845848841347,65.82101483144994,-75.6457465501516,11.564903769418157,-74.83674596275866,117.70001493674317,53.26944870210576,-35.105703067577956,-47.13666508667164,59.370488567424104,-110.7771151771498,4.731690940770517,18.60574485459266,-69.77327668690688,-10.705795987178721,-16.370169263298532,47.37418755091147,-57.80571778700029,25.512308441101037,1.9818351254297084,74.60872639660519,20.314672352828765,24.641951437033455,-4.623733289118492,-1.061722628093309,44.215176511289975,1.9287476055957176,-21.556178875092623,007
-1674.2425210046858,148.07778648133097,-79.84778224172449,-743.3479497158116,-2.079242658202368,65.08614825628648,-546.9868682112659,-200.1254740770513,309.10326366372806,11.324491000862519,420.51217767864017,328.15775416311124,-11.801616124004502,-136.3660727298666,-111.9263110048823,-177.86787978969767,-187.77774951666285,-98.68260041316931,-106.51456359684136,-331.4587133866098,-112.24830037203691,-111.04914771276137,44.00364042630647,25.068335331522615,7.092072207436919,-136.67400090362543,-356.602857355836,197.27255548557815,-230.93677588728087,184.61650301374561,229.15076645804103,-44.8347935886761,-182.3741108815058,-14.389261773936582,-178.2648925963079,-76.56146463275392,83.43075492687979,-83.96411470516676,58.032335393892936,-111.24184845670047,84.11344628338482,-91.11311649892694,59.61648027918208,-82.75894801300697,-76.00566956260677,14.611754290165983,-142.7673151676259,-17.850916407991946,-181.2224037686651,-38.003545901123154,-36.09205630745243,-87.83134289004585,107.8712275577548,-57.25145534886357,-138.17760711761784,-70.58892881566833,88.04507482895833,-49.95419162007566,115.97782041720785,35.251746791454124,0.8631405266707309,-75.47826416032449,-102.45528689164848,181.57552284964328,-44.13337992138229,12.666787817890597,45.12486177404458,139.7280109919182,27.798945199203427,-35.48148911725744,-23.45321763565034,5.021700057071307,-95.52533956022361,17.82356403281772,-91.43762143183832,-35.397181166186556,-9.800984011822923,114.47432533405856,315.90569728497724,241.1174503771486,-232.5259322036279,-15.096357160817977,-24.626986841690783,69.14661472841344,-56.67140128253415,-55.78633648725928,91.21184054346854,-98.9079708191903,-118.18494655879721,-20.295137782302003,105.69732813420339,-47.00042433304436,43.14903453921674,-15.770995305756589,30.02040729468662,103.94779928452375,24.372534724428192,13.860885743497544,-35.562363073319986,-22.451338061809118,30.337654211968896,-4.878524558481693,-16.928757315783198,-30.231794702113923,11.397907185918536,110.67529485176564,30.79787889007738,-57.85167565340658,-38.72418265423305,3.684838530431696,162.26008866601964,-51.14693494858885,-102.55205757169438,76.39111265500429,-174.72718980963361,14.98563001077988,49.153138475754474,17.782202508350895,-69.07915137516699,37.144653252196456,-111.13896714734081,64.60629982516383,-21.19780347258528,-146.9792852092597,-0.5460521183935687,-11.828668000984768,47.58891506144088,101.30424486441972,-11.737670881002357,111.51149253450068,-12.128607652553777,29.94191215647489,-71.23010820616027,38.93152572082538,-31.904737770458517,55.91095438879823,87.28515945319396,-2.89149061924713,33.861744921233,-57.03457727971347,6.789775958655334,-27.12626766425151,-39.04533045576167,14.654594983316139,2.1593516835148336,-49.257646041071865,45.79887208938384,6.827041482759577,23.361201291198068,-22.246533318277763,007
-2386.6720500435044,348.82921938281504,167.73381175914324,-454.3964596061245,-417.79526312772094,-391.09076905391424,-559.1050704225864,-169.49750007028473,265.96489297100817,-613.761851972167,275.2989816885155,167.13295527526103,-301.8576726860176,-159.8633107657921,447.44363183333803,-457.48412378174646,-229.77477540636932,-490.6960986406564,115.98264377790298,-151.0242070611265,-141.24320768717712,-15.847376245645442,13.02768809124718,-189.24970360756998,155.79368872037904,-460.4349744448407,-164.9506497626055,40.67832188217903,-121.92878115660598,-47.910291198793004,144.89496752718847,-106.32867685591357,-441.4084692502089,-36.37640264171708,-94.77849975137211,-152.1553855147589,-0.45383241323422047,-49.04556015940861,31.90182493094005,-75.80263491848636,-199.6439563650353,-87.451641251936,2.012861930101509,12.09254022009706,41.19731830747681,-135.5517721521161,-144.45817788071813,51.06717058999131,-122.76389630487112,-135.62056921561177,59.093413563264875,-67.4303699189728,94.78380740218698,249.10020229953682,-59.61840735948024,-117.21333257274316,79.18752444709557,49.71230326999397,-85.89600608521542,37.429032984123474,31.874983277542274,276.5595296694774,-61.019239119621155,88.50312324900825,-150.60919024326247,88.78582236683205,11.902997365170723,135.6068258592978,81.95094413407642,95.07965035956398,83.11801473430414,109.95854186806542,-92.92422507320451,-4.521283601657142,-76.45341594939538,114.58375296509668,125.63755808060014,18.244365702885016,80.9240887096648,162.2229411891945,-45.31325886422976,201.9297898253186,188.68231276476232,-15.87675430361298,-45.20081037356016,-45.070800250812354,-2.114096536118065,-135.85751568015604,38.653879623501524,-133.18122662509515,73.51111945584152,-88.73665902967717,2.1731637050764534,95.71953344697339,146.3985722840047,61.52323609055617,-91.73487299261085,61.17430281309473,46.90547882488931,4.732699270538288,45.1724643554831,61.25688815965524,49.42828676913843,-2.3553571146337293,-24.132842240934924,-51.1387256523057,64.17185351551616,-58.67423876286471,20.26495528231099,2.712070886228127,36.67395327751615,6.2745412660844035,40.90718356411335,-64.65360882899597,-62.59206166279662,41.04852027938046,-63.426202089515954,131.6770220594648,14.486592709151479,32.903111828237286,-17.079675592290357,53.444981354487325,-44.36363636294513,68.12515510593782,36.65271727253476,54.92717201977478,46.505856556211775,65.05389730282516,-21.243655596093785,-81.60574327952845,21.682659914828836,-30.488226444936625,16.32286736201845,-14.495739906593649,80.23048976657468,78.0363213314865,6.606438770034151,28.220973399020057,-33.56412487329898,-107.88726910444198,-49.86733767368105,-21.59785470364112,-36.58704272979455,-79.10725279540083,31.27437291616886,-43.06703708442788,-61.706886523071034,98.38404812517796,-42.82985517493171,-67.11250544280975,007
-1880.7623631158192,182.76108960483816,32.19692582240663,-784.493052079028,-6.000373161153544,-37.362995062216655,-522.5263420462131,-248.2315693299925,265.7016439129717,-243.79757939109652,461.60005265537984,297.0025114837075,-195.56735230841514,-77.04496403953223,372.1338119405716,-372.92993889015025,-250.7869516319825,-286.70256174832264,6.11604778753448,-264.9094404754195,-40.6126690683048,-103.97679793263325,-83.28245270302268,-88.58893153458224,111.37034737001153,-331.2551181168732,-266.1574087415703,62.2452505484228,-200.36564596064372,78.41641997671677,193.833689671214,-46.52241163406264,-172.61324516188722,166.65367427053727,-178.04216725291226,-78.95151696376462,-6.2306577965846195,-95.62218604407256,56.92013979531136,-187.3899544812788,-15.286555834256697,-47.36285597451103,102.48011473084473,30.748966393574126,-74.07936761545915,-64.03849729074803,-206.16413549173845,141.0744415796043,-253.4734898778185,-67.49727842612276,-7.778215972201197,-104.66477025254194,108.80617566764113,-77.62884789658725,-72.58413071735845,-96.93517546835173,143.98919154575304,5.5867947253482,6.912237102634358,125.07128053329856,22.72985611054939,-32.64369373389974,-33.1801288367552,40.61323126523995,-90.03249598923264,-6.183489130979667,78.21564480497005,73.68293285291863,99.01550331218588,112.8144197579746,-1.9068285677786416,-57.612136329877444,-50.94032276565275,32.25092093546631,-161.48710203059503,-63.16526982670563,30.619233216648123,-50.488935812207224,102.76592258971235,180.79900484681266,-103.08206963343056,55.9939605271628,69.73661782668482,30.05875241879592,-80.63153883307,103.47268558384478,0.6602973223316969,-43.874822783640745,-131.49153343504864,42.42339538516004,-139.15020772779746,-127.52285061437217,-41.60062244517186,98.55683711301843,109.52127544858918,8.639831595955254,-34.99262947452243,110.53372184980779,115.79891137017212,-19.701321260220677,-10.906366031285774,-6.058560528351655,6.734169804085108,47.1311807236944,-24.655123572270227,14.443944363475467,91.59389158800292,-23.948559644707778,25.293241896431773,-36.459218724543504,21.796012902134635,3.422489317469441,53.25106755614234,56.24885785514204,70.46070713020842,49.58551111387214,-6.344096125046979,-14.262085822193756,52.125453289475075,-7.58734883065415,58.29962456858494,6.439620789647688,125.06356956676788,25.814709887738204,-45.92329306655152,4.975795597054387,-14.96202349345145,41.6138811660736,-56.694415080365154,-16.6055125157215,-79.50976743153774,-58.75099482024437,-31.494193665312935,-32.52440565320417,-52.921647600310926,-14.313878139218254,0.47360270820489275,-50.42232749513802,45.52981818428285,-1.8086926710817846,-6.368781587209346,-5.036244301941605,49.060608202323245,-5.402120948514919,57.96815152066432,-32.45174055933224,-2.6653181979437615,63.07775370195649,21.785966480979198,-39.76858118273547,007
-627.924590647601,379.7870267349282,414.6586402428322,-848.7475252773534,-115.76826400576412,18.58465227554492,-944.449057997116,66.1310712475195,387.9549381262139,-104.86312766012671,535.1671492643552,175.1020491906127,241.82295028673468,-25.254915470339085,-19.850750220596215,96.24007134903296,-180.49447033430866,296.41619170691513,-27.860499716109878,-266.1458525381034,61.160261930561326,-65.20464527609853,-14.583334342635196,215.01656777947548,-124.67356165377652,-67.20956103838263,-379.5352555921975,71.95437687509222,-40.11890663741196,96.69558467610338,206.91168685227197,2.8245311977112872,19.63842495113234,-252.22514019877008,-29.825234097594578,-78.39461374021543,9.721122836306625,-91.29149381910165,-17.392561381804278,-138.37623491605996,35.68291903008928,-155.15713954788905,43.283784815117805,-16.31127498640919,-32.287872466243684,-69.75674864829057,-132.8673331743717,-91.78053492228705,-132.9593600970849,-280.7140261039361,26.839368379217024,-215.79463315281566,224.8072313720724,9.249754489232746,-52.99473055308119,-94.77322517697172,14.786835579410004,68.5613914331173,139.61415871904887,56.25430979395245,-74.02080694339506,38.094256869468964,-4.42997874106,-15.35653618438379,-86.40734516490842,-74.08624675455904,104.24383199008278,32.81307131388155,56.58805126266852,-3.563544186607193,50.36271544299849,102.03326437968146,64.04856895053348,106.79475179156339,-135.1550485798553,42.65472726099491,-92.26264208555916,179.66342505310226,108.61226007359865,146.174808139298,22.176471772345906,84.92160923265772,-9.804175058309239,35.969134240612505,30.411275487078505,12.936713325864384,63.301520159427916,-10.503468223589303,-154.55794072132164,-37.62884919100231,-80.43017893923665,-130.29886240051647,71.10096067607664,5.024346727655937,-24.01748678329871,-10.045375406879511,-0.4936126440742607,11.079541152933734,-8.888875100177632,-91.79074259488706,-6.170577484853639,65.13735194674393,-8.033176574921052,5.972053160263757,-4.592241699321563,43.58761571620987,47.260527733357435,77.7825014167938,50.270099363243105,13.301435058570307,-3.409116261831812,69.16097750760429,43.315364821518415,-23.53880164352142,11.216085895066788,17.58935212197374,-34.284038075679824,87.12699186589984,-54.77437437381551,25.764031777356685,-73.62624986225384,-134.23319214875738,-36.56745740954858,-21.96104596755179,-111.52336331979475,45.18607720427289,-33.977638652582414,5.123399476053368,-48.25500904576049,-46.98250001059342,-9.300088976535564,-36.04152502996906,0.526969170277851,-4.49183000774821,66.64107267116907,3.907674763694005,3.1316035558213,32.610347818414496,50.33007075935867,-3.582996048194244,9.221553065489555,41.22216539720768,3.8016452008328097,8.534579595834163,-33.938772525326726,21.33280622428338,25.32733136587624,-9.82798771570338,-50.105268252867035,35.37998289651124,007
4220.131095903375,971.8465410927439,-1757.1769509907847,-353.104181355033,-122.6982033103753,1613.8759454516703,464.763769825811,-694.0542918392057,356.3459738539324,1052.3972986132435,151.901261032152,-394.68392988247075,385.14851925838667,-252.77361115214492,-402.9228576565083,25.239332789708318,195.76278787862177,-620.682010220936,-195.7584366999459,-311.93514970155917,-131.51282057278942,-393.31946506046063,777.8012932189285,338.89272377210364,-622.2631116751209,-191.78835749457977,136.31390141540248,-267.67041164972574,85.57056674024574,-105.81195679476156,-465.83508444346586,-111.3757003751893,-61.95133128751868,48.92219850942569,-183.69905567171483,119.03044714594353,322.02008308867715,72.67558413942716,-134.71328006076138,460.7962337969594,-9.159218111209153,-198.05507952081416,52.490991868425525,-227.16253152539716,-85.77469526451203,71.26514580241556,22.401731555327558,90.2467847001907,60.529533643403205,-70.15220436994795,76.59318807448659,-139.48898914662914,10.225686431579396,29.994661725059405,14.419182940927287,60.38446174718801,-73.44111253238319,42.216841177547536,149.11707722230307,-0.5252550737367649,-31.051249881585147,38.68427612845596,-112.62658650540664,66.66687630725873,-54.393106373814796,-22.472584792191963,-40.70246097395006,14.184214118676504,-15.2940034880561,52.69820521486967,102.45094999513223,-244.79727063006953,-20.81970180399782,92.48477444139141,89.87865854730758,9.411894722379198,-44.92849656493041,204.74598538142342,39.79361270706508,-122.8115857203838,109.3213918536866,-106.04080762857767,155.40968854837178,54.56868970720493,-129.7728682811892,-12.423552085835885,80.11985885652112,-27.98704809344007,2.1938617072524433,18.191126729717126,240.16385521035482,-124.37174858195968,-202.43520187070828,-77.62212630346338,-93.65023046658594,95.26640875248818,-8.532715539959845,-54.43654650889839,68.48812914110181,31.57655172627568,-35.48762510161841,-155.82358342322735,26.514019154206583,-31.228327495041942,115.9786441376914,-122.81733501388537,5.167335101583985,129.57203556630841,144.70047754282564,107.70334792396781,-6.0154784621389945,5.528765160483962,-161.22429376223207,-15.782563736501917,-22.491489056115928,-116.72815950244528,-5.646279284930461,-2.96136837335979,-40.86024663492953,8.367519684252068,-36.442981734192536,6.837569489561338,29.72933964939008,102.65845625143437,116.07877162426706,-10.36210843465381,66.37707951710645,-30.02913410398007,-112.00718649542843,-40.401759956329215,119.87647790759543,23.927736046327734,-76.89954497185438,-139.46056993336984,-104.01343457373547,-7.586102246646631,-105.02056443078126,113.14102315966329,-33.901014985716586,23.34799997014564,42.39889668144348,-25.27883061205253,39.731796936951206,34.23094071393805,-74.79413517864414,-10.99538369342538,32.73615185330328,-36.397773079873595,6.787181576292301,-20.516892412791798,008
857.9153924246931,-1082.4205707140604,-227.35645530894854,-820.2840882976984,258.2599028417327,-429.8642747980771,353.6214867568637,103.6335232396032,-75.46115557019178,200.06699201890436,125.33144808573202,108.46962988910117,352.1431996687162,-226.71392109595627,-691.4417248587579,18.26499233909829,-306.875646206821,-11.143859142379112,-53.14409888050735,-260.7538476886036,-116.15318029174571,-59.67800510284271,-62.51521755367296,182.96072470075063,-193.86241357395923,328.7078665094707,71.90271254406427,110.64532552183734,-157.77863938096905,71.70358013427953,-120.27135515278651,-19.445774864371057,-89.90496703570979,-14.896919618185562,-89.73809313916009,10.544544278308043,78.2523259533013,81.07097164967176,-45.969399352726924,207.32693441945912,126.2042458833442,30.900173244934635,21.516103290569966,-30.421033845036433,-4.671686523202469,-17.673780547901043,-76.78471139298962,89.5630203117512,-62.61995808980772,-75.06683128567268,66.66470387693097,-146.09597755238946,234.71699932597298,-10.519486271348695,-95.69259275413673,88.2974157555544,53.38871361709997,-124.17925532232321,117.39344249891465,-186.21692392868337,-192.4548814862551,-14.405530688323738,-32.05268874415913,125.69881288676368,54.81673610098539,67.33261084618512,-123.20021629166372,-5.221454938797693,-180.58023510033803,81.35690437225809,2.1742931122598366,-54.10788971786583,40.77788704901092,0.711647311173125,1.7219131287789209,-12.085761297913642,87.71360432994757,-10.659815099620566,-7.056974297741167,30.89993559579522,-36.50595170782811,-15.828334492804238,33.503016392153995,-20.860054587061104,176.7642375757398,-69.2521507092935,-70.04570735586883,-13.953796780605947,-79.27822573960758,116.1130746051057,95.5580520496375,-156.193094335104,-171.99049237129805,-111.61513540867031,36.52862617484342,-19.475398408300777,-46.80773188217717,29.294530246172084,-98.76047971009372,-6.5825140210777775,114.14455435263586,81.83235478827181,-115.16303794526499,-21.860396230174423,38.82682001210163,-121.59965508367965,82.24815383183085,6.946077011578661,-25.653194254299187,114.64107858986944,-14.942928970445442,-87.79244676895995,-48.883775739947204,78.04650262468473,-65.12768999091621,-34.977743687349324,27.881175816383436,10.744689678482182,-4.929470481572,84.03724288619581,33.66173828304143,91.65229191735932,-31.569218811672595,54.13135899235974,-38.86204061391344,-20.320844879671714,-23.048715968562004,-8.599380647451097,1.4747499159438529,16.253590659676977,-66.86498017336959,46.142470549140704,35.02758708273418,-25.598356968013867,101.54623754190088,18.55959197199085,-95.35595924660696,-10.737547026467064,16.31436167293823,-18.471512481646524,15.200779629068165,-54.59879524854197,45.488530162790944,-18.21463154180202,-49.166613539730314,-16.97947309250799,33.56562976210852,-37.407778333477836,10.824280585338782,67.0657551186602,008
