C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,ID
1547.4498488924785,-1687.2587432118164,282.3321522037445,-922.1194653079015,400.382772548469,-125.98357122082385,432.18493358531583,136.90288977451402,-169.0965056349872,151.56755484576158,209.82017691687375,-66.82762938537435,-68.07385062076371,-26.169524161452866,-601.7091154364523,214.4005631812124,-79.66397777779474,349.4195323027263,82.7308172278131,244.16163633149245,-47.27898393940965,136.78000840858417,-223.28899653159516,63.45667771615899,9.432035613910438,486.6556828802367,121.73138684792177,39.75821875124459,-46.94123431256179,8.214941286708184,82.94250587403633,-57.187007895612474,211.31696696396463,-48.355217998005834,378.92679271048263,-30.465670546086773,-159.9520473227788,155.91075454980538,-114.40792730870955,394.326546140483,24.102804689151725,-29.82951962941272,158.1910671549298,-171.13285434132638,-133.47816739456948,60.41110564328009,134.83122611958498,-217.27580506690674,19.47736318624368,162.56046775576405,002
1875.4893211266028,-925.4887559632841,40.21231671088311,-1068.2273141587693,145.9561237853125,-698.0949913627978,55.151926068936355,-150.4289876759591,63.90746992411757,-259.0867321138361,122.50907591725766,189.97707744054162,-161.50279966421525,37.25375738461708,164.7779539227956,-134.5793785577562,-145.59609878275498,111.97500281069227,14.522466116892135,105.73540778627252,15.71159712776737,90.4317043521726,-186.17886447047727,202.78507193317364,-73.47576453953592,287.3392121292582,-234.737278143621,117.80985687978169,38.02045175657168,139.95072000112887,397.33850964545456,-0.3007740071887388,-88.77546238579188,-49.053066361073505,185.69489326381853,-37.633282326879645,-43.48304371118653,-39.66582255634286,-68.41717033335169,216.99906930056883,17.787308421982907,60.32985931393314,221.66487311280721,-17.531372417176563,-106.0815365296991,-71.2946465167706,341.095173161231,-49.2485260014797,175.4680414943379,266.1176350170057,002
719.7926890328307,-2733.2736890708243,454.39219431132693,-1140.581374444292,700.4287501702529,662.4881210949933,838.8090914983612,-429.31657610309105,-108.94343461182586,508.4006088664824,198.28161100490533,236.67542345503375,-312.8634383348216,-82.34657301782028,-231.8135848579401,-217.5020208959093,-489.28074314850846,250.44997575876505,518.0773266881494,265.32608504123135,-209.3534762593174,159.2244771933632,101.08259046095688,302.0183229851861,-304.00877575739315,628.0840065845033,52.3608505220555,-115.44176078669197,78.25125491523326,325.3091272682551,375.98405201955956,-273.4542983579828,-308.11325745871,2.5199707729851717,534.0364184013371,-121.9576312514425,-188.83657368951472,63.59399146546094,-119.10117672322191,197.79721504576483,204.48693019347925,281.8401437410054,185.60911330839755,133.2169214900979,-36.02167597844852,-31.346990550774795,311.1484987930318,-50.47016521641132,212.49455219457334,133.65489408144913,002
205.49734775790765,-2454.735408600126,-247.69887729089447,-810.9195972654262,400.92358812859794,213.63032565703642,1373.7681170412923,-582.07433625408,-220.78365173624846,727.4888513159029,-356.3569563030966,230.4509854632649,-250.31371187798192,-70.37297847426422,-190.97752530152638,-33.64422695216154,-356.3955864132971,181.00771098633916,175.70815036650185,139.39147058809124,-106.19912484946605,66.38640670399155,6.319622105488025,354.12298452593427,-292.0997286714704,436.2757198919432,-57.42275995409941,-9.845135937253865,49.74216147315205,352.9182322493802,423.0274262947321,-211.81188228381728,-228.0016067372484,93.23399909945647,319.26971462303055,-82.29655963739775,-57.74338557009952,-28.37525075220585,-214.28808949490985,374.5056583487226,200.13698639898266,309.2171726880299,202.2901159063292,-19.752928136137967,-194.14804348795684,113.2092318979639,218.96197866284012,30.345339146351353,158.9460742420938,-161.45592808401324,002
771.6603447777603,-2510.8502278426186,792.8091850527776,-1008.1516301561484,323.6930906373691,-1121.4686614820969,230.39202089904276,765.4159168388304,-299.2263082223116,-775.1781836635743,-475.3145368486416,-448.76489104797685,-174.31034538401727,103.57357832837879,284.2868964204363,-293.99545671074026,-225.4029534626887,-153.91369563462092,-88.2068172436651,-145.6661694990542,-188.03970357928438,10.389391547549637,1.243537419955574,99.06054643150529,-83.72507562053336,-78.32398781147181,179.8044165533057,-447.54921031906747,164.29196234077946,-332.585798677562,-408.6972622373582,27.387741522250764,-227.12816033916795,-249.2065444656537,-283.56741427798016,167.37180003714607,270.89186091743517,68.08819178385674,-52.21469498832913,340.70664479701463,-211.79788329399753,-144.7354513904873,59.73187104429133,-174.57089964520196,-81.68632369450184,23.365833283659757,140.49593276998465,-247.27830128734405,-179.610498472731,319.95574160402083,002
1119.9688081834543,-201.19113305119436,385.2619550058659,-1034.017901490312,173.4858018596003,-389.3543012707151,-882.6957422672147,46.56350341627842,320.83897267082915,-243.07045704119275,670.2673845072038,316.0204259901572,-255.7216530699399,42.67697166876004,189.2828109687176,-298.3843471916416,-138.77714141622735,-10.809215053285865,177.28053360776366,59.77206409433837,227.18999563322697,44.64587761840043,-224.28564687137083,135.09494471165652,-96.76666438270955,-127.4128952640239,-249.16579835048998,177.2325833721337,-79.43369412523765,177.34645419944863,534.9446067382981,49.72876984697277,147.5120193222323,220.67090015555925,268.479555856672,-93.5580443817195,-148.45915349215707,-82.25040934018058,-81.53767209548535,204.05091546518943,-136.015365432251,-75.11391299524257,-3.4069939106883624,-125.13798611787934,37.40570320619456,-54.68637826187369,-15.029517588198972,-169.0353132829083,10.700748349775228,284.49512770440384,002
996.881568605094,-261.79076651928926,358.53100687659077,2784.16185760742,-1754.031174760204,-1165.7163344065436,-1782.340821006291,94.0137212008461,697.6624308870088,735.9404129645225,-531.678442964484,733.5318013961875,-1716.8901546160803,303.04542609800836,872.4332552786252,-559.3828051448512,-26.952269756134747,-66.9455519880308,140.193181822314,-51.080344219400416,955.9754888545339,-174.58587253033116,-552.3699875036064,512.1435356667688,79.75869799449293,709.9176736116067,-476.50803484620275,-396.0724245281418,418.75029239651803,-383.28447945882164,9.674032208145345,144.51329317050912,-332.4528386275136,-326.6234560285067,-380.27819188951565,202.15578259569776,447.31158094852447,-966.580845517943,233.06718421398335,344.21270300326375,563.3028154736777,273.9510658626093,192.6157323975682,527.7865873535264,-397.54117471347683,68.84688841069696,-331.46677581035374,153.19116121021992,-56.86975583533989,476.92153373953084,002
1183.1039454333763,-1450.6532566573449,219.72878234263868,-903.6543059230457,185.37838462893964,-718.120427986801,222.2213442701979,27.543310948521764,-71.79803502584905,-79.45907053691596,336.3768610410878,255.49412927458596,-367.92324734922175,36.75196568607253,-28.41634895438498,-255.6294209669135,-343.0989142168462,-7.616071139160066,126.9156735643626,-36.42207786827877,-5.391039334762428,6.8409025840551765,-167.2302009206186,75.25903197434924,33.21722917621724,-10.294334310174616,-271.46726939787175,-43.67059026829484,-134.1356803976338,169.5160575278455,377.8352596942914,-94.52006686889702,162.04548460290238,114.85030776731541,478.84331515510195,-90.34842114142405,-147.74885825318697,-226.59875584269435,-129.39966023113013,494.9896811683025,-157.49877543934244,70.74627781385922,85.87806854487013,16.38879413342626,-101.26274138669068,66.0839120790713,-22.44325930033167,-202.65861165222597,-48.84750550964316,203.45911003339745,002
4112.0299421995305,-378.1551937095574,-639.0517774220959,-930.0368081185009,-57.57835207610732,-729.2822304657457,477.5896609620032,-671.7265952050465,100.66931725630765,33.22275588640383,267.0409865801156,361.2788101122952,-76.56973927628901,-38.404495014631564,296.32562828321113,-321.8756631044279,-78.69580119184933,-528.3097287512686,-333.86464895072805,-114.10268443047114,-83.13497385424715,-45.05629621243567,104.9179217883158,514.2107353921991,-419.5580093670986,174.40871574938012,-80.44797622238642,308.9693651863355,308.0990358675076,-105.88022920816286,-330.94553608311526,225.30017517836504,-6.319663257731434,246.30293349409843,200.3680420767456,82.42135662142712,832.0265068763857,-221.7878239786285,-332.25605409413106,190.58770243358018,-52.719215427022995,-175.4788589204387,141.87890374676041,-5.690159873794062,-150.62276035734638,117.31293569244514,423.29884564204366,-55.561431470350996,320.26466551734325,-197.5757618705758,002
-1006.2766105018726,-1740.0974673710223,910.6865013030047,-1042.879314937155,699.7890172869571,760.7021290173811,-235.01237929175784,323.603001786325,-15.312626918614237,49.57835695311281,315.6976567042877,-198.20789019688362,-276.2838298037201,98.12937738724933,-168.30603082416334,88.92784123534447,116.62651950121283,171.62235179124426,-84.962415189909,94.46760356230862,11.914100073215966,70.15089470317305,-116.86187130965341,114.61462945116122,-81.61296515249067,3.8861881715000717,126.68304132018832,32.75373279646528,-24.5860256579441,-230.68493799143528,-76.50977775098079,33.342398804357956,29.559257282267797,51.88104444616223,301.8571300007336,-12.523952587611085,60.390641430547596,-84.91809574018285,-117.78943032349315,109.66119409245508,14.352641074591055,-26.87816230079326,106.86561386307038,-123.42847897999211,-130.50811328736506,6.344050696308199,-31.403352415416123,-11.20587526071462,-120.04801572301562,318.6366562610225,002
-5312.473349553083,106.64200058084934,-1660.261706136947,15.710056180001054,-401.49724460955264,-1289.9003771130472,697.0612973890721,124.27384301319245,-188.50640989851465,-289.9367300370387,179.75637525852187,3.1937257816656097,199.6112696489982,-18.104512422824406,-100.49149910542953,-305.8321871057702,-416.77875954990407,-309.56460897087777,-74.58411332925317,-1021.4534284871849,-159.58812294784056,-495.1841867080845,523.133428154737,-437.7105196594273,476.5941859736982,-764.9074043809742,-525.9104365037194,-135.3616631677401,-442.69767822514063,-90.58942377124589,-27.8024935877581,29.050063319088316,-333.6285058061845,798.2977604810059,27.27699210492468,-130.029320778293,-35.58515655831887,-174.9380528189878,-20.86646491597515,-88.81301041978608,146.9021763624553,88.30655129791649,25.53235899473841,-246.7546766212927,-139.0096979087036,40.55016093973181,-294.8346094834349,244.16835483640608,41.65424408481246,-13.118211773738539,003
-5098.790525287568,100.24999915523289,-1273.9824438979265,537.5291208330331,-224.57835714508357,-936.4297044485899,955.3998745031661,42.152829831977925,-379.600253160783,557.1319998324813,-183.20250183279072,99.47504972528614,37.45000912955556,-227.59569708789854,-45.026377751740334,59.7097955373054,-797.073199642125,172.68105110771614,-421.7637719385348,-1449.8748964556771,84.74173756201189,-386.95136105025466,95.16339463299587,272.18180988187487,-443.8287273153489,-822.1075490054365,-283.529701366228,-484.6922624489572,172.65805107530286,53.7743887064984,185.31363999422345,-248.98498999094883,-381.9610400039756,110.37467089801854,577.6839191993312,-61.775630896858154,-347.1874689558227,28.577535809264365,-96.29739496141835,-88.61743096926544,147.90884542218993,126.11720052607436,-88.09355105389609,7.251192907581086,15.052313957246229,233.2381312153242,-393.3791237288832,-221.77520678690422,-99.39965080423944,-396.880460972768,003
-5217.07178292732,-306.82673836246477,-1370.8482300540497,-53.855832504276556,-139.42170925848572,-502.2632582894079,851.9728331109109,-248.65372748271147,-236.19769923152626,-109.50403902810189,70.08683716438858,74.03525898357925,169.67800298891106,-118.39367431231906,-385.1744064770059,-31.149769313348926,-659.5110132257466,229.94955160387266,-389.61494281912144,-1170.0582474348369,-199.43756079358877,-438.443650656299,266.73049528779075,222.301852947514,-220.83188280375882,-396.7399093980408,-266.3893232519635,-283.5002532921675,-54.88560008133462,56.27697547455393,40.376401274925506,-86.20344363787339,-117.21753140942587,79.79886241592091,278.92650278751,-28.11460447536319,-80.30349384162362,55.866426115261376,-227.79272769247788,119.5258950531066,-48.64673813848626,1.1786047941305884,-19.430721719866586,-48.12787625727871,-117.01384240219319,81.3656917022334,-202.85272817861582,-52.03681314123339,-164.0806864158129,50.8579124314813,003
-5696.606480768531,288.1717568118477,-1867.8001020570248,-68.64043724812153,-386.98288633067233,-1631.5456946804256,835.5718133525608,125.49871002018114,-309.0287544435299,-696.4975065338427,-7.748566298892034,-126.27468026171175,272.33300777160474,-64.24964296270922,-299.04654793202616,-167.08322345086802,-244.62980726777448,-282.03476916536545,-81.44796614654058,-735.6317453849628,-115.32295764626846,-353.1847959956467,394.6133198115297,-232.08286274294926,213.63120087589553,-621.6928736897927,-513.1487063354705,-163.1663055355396,-284.60349993391304,-63.08639464901314,97.56433651792894,-89.22585654281094,-741.2834640931364,330.42249412276834,214.85791947549677,-78.60752038205938,2.1343968467029977,-2.470726005309841,-72.28910061650954,47.661889108255856,-86.89844390363542,-14.060913655561656,-30.377779299128754,-113.29961889044564,-78.20067312309276,60.90985949053978,-73.01118783398039,2.8116410303161667,-228.53855166762796,-59.05869671072382,003
-4348.706237959619,-971.4502610800431,-620.0506592792383,-151.07564629405022,188.9728263713647,705.7218117791018,621.8141809955014,-456.01135901820777,-17.610939462000363,260.14021336627843,151.70763054477695,79.32845416414196,25.944761575250997,-19.3380848424226,-372.302302585944,158.67423170488183,-376.50842937975506,418.34249658464006,-528.1616556581052,-687.6467842833257,-118.76236136642056,-141.34331797033713,-266.1952901976906,432.95021711707915,-370.0045639232183,-52.173342132605384,7.928738445727007,-198.5984903792575,-10.82445874065726,-61.1790483942622,-2.492387353191184,8.916736489856241,1.9143917989329406,-189.02383040689085,123.65386557282474,58.70998562744225,49.75257393254123,112.69996454788011,-229.37170968568606,219.26898478556316,-24.567459343623028,-39.6606813764237,71.80455336780103,-172.15955152302428,-237.5664390811793,146.08592023873024,-125.92749933326279,-143.45469934311873,-294.8769807947156,-0.9376106229616964,003
-2754.843770211533,-1316.2334453373558,321.3801703347374,-459.9931895133733,382.8459379269646,527.5255687983926,-141.23622542938259,517.0979897020204,-105.95588862973798,583.4933423117279,379.78824752163723,-136.8034571703957,-86.27494677936235,56.40168744736294,-396.85656936781334,342.7464825335241,-29.115976685427512,780.9165355333334,-107.2208958717741,-240.51583427600175,-109.40845401973328,-12.055557324861178,194.23681315268647,233.43258255424723,-288.6874762456955,-326.5137672238562,-180.30477999741595,-155.28862289751677,-324.4195140501319,16.59981469406914,-63.838091157208325,-20.324712516761952,111.33880849910727,72.0311991727117,254.46421639458603,-37.7189782313428,-2.1606071404741733,-164.45008920972532,-72.9295857092037,149.35660319815983,161.32544570451918,25.28417823831394,65.76853767236578,-241.01914662394995,-208.21092771807477,162.31747377350504,-107.45033049032145,-48.65708582692858,-8.53918459476967,209.24078913829848,003
-5054.71140102692,-674.1764962806363,-1073.7217069781375,-149.2263928702487,122.98759776851841,108.77865702154233,883.8180633394617,-353.93759104626594,-190.22384897281646,8.601031268150717,434.9615113785062,57.329747592110834,101.39615981228704,-35.20125839297606,-311.01971277877834,-141.92425349652447,-71.95259385955335,-406.31973393518274,-138.57156955455852,-330.8589416039177,-199.8473204847996,-240.19037471115988,106.72336199990376,-254.70946189815822,425.1882620060306,23.315443797432724,-208.5415205916021,227.463694743375,-792.448836211362,-16.441332668297257,-254.05376954158172,17.62625445483132,-238.7942254585587,499.6267272866224,-469.0816928590842,7.147916098163203,257.5765479867786,-19.190965694639857,3.992735627293549,282.46798064746014,12.616429662448912,35.68855083175779,285.1374347767034,-226.7804304772425,-426.23115798456126,104.29715261121176,-235.68709483313665,440.6879886763205,-253.91858380955983,120.19844049356361,003
-5670.734203168324,-563.568224140937,-1584.4765371619033,-18.285896934890847,-4.587520228731436,-185.9755716562554,1402.1507146591769,-674.5520511143322,-252.34914145164123,-229.44902785467445,274.32570323229385,-63.347066384547745,45.04966733726759,54.56560948370871,404.1195606447045,-627.9048297516582,-21.516499742876118,-1298.1715694854672,12.296622707211304,-314.81996049883514,-186.62214015928745,-380.9140707756594,515.4853238349049,-641.0090531163617,679.308038950747,-600.1104713390606,-294.91154444684975,113.8292225066719,-806.1740687217573,-36.91116519270895,-441.9162344223142,39.65193808916799,529.0209027392084,562.9724986456133,-331.8587164611171,-62.75409464355885,-10.238500782390597,-475.2459059444221,141.19919532031685,270.66388374125364,-218.58499648201214,-153.31429361768556,-190.13853554785982,-331.1102986879045,62.689524447274465,-7.5866480537375836,-570.3920276146072,298.0282892215968,173.834818244602,248.24461803177073,003
-5079.008208453185,-289.87177473646614,-1004.1203586747138,-157.96527509433875,119.3318155841416,181.79546079388757,664.434699202964,-582.2385634167073,-79.78675093742007,-125.57020617173119,441.4075900261463,88.20660976265007,-187.8876921741281,122.580527398082,477.54524118790107,-566.2959000230315,-48.144316768017084,-887.2483420404013,-103.54277146329176,-389.6436075971901,-192.4963414142304,-292.5352233072866,369.5498463289502,-529.9000612437784,600.5537167428158,-408.6717269906322,-332.4837704234634,113.23572544544002,-672.4000928521418,-95.70552329616923,-339.45509744872203,67.11157758127793,226.141108731448,381.4628442217609,-339.0035773681296,-6.498741624564221,82.9600185293158,-388.1306975562589,133.69152715991672,383.3980445448557,-215.0428082397266,-140.40274764999393,-202.42662540304715,-183.45117854494956,36.931993572874404,-33.85608083380486,-438.84050742576784,263.49092849660934,54.90235262062206,264.7904242255149,003
-4861.537450038789,-267.82116009017057,-832.2777553123431,-228.8558421330926,180.11949553768974,166.19297446946473,476.38474050896383,-441.47455544439777,-91.66785961349369,-286.23628347299734,565.6121318916545,31.8809279259017,-100.5260447417733,69.51089316290219,228.93304643538113,-399.65608381797955,122.15575625470761,-818.4283207735004,-146.9701898689836,-117.65100714509477,-129.6739478341146,-188.66793159069297,143.73726909346803,-339.78604054060327,391.7373062990711,-224.8796327362069,-286.60084637595895,146.46372810867672,-603.7310767034811,-54.92140561021183,-260.33098357658326,37.55544413817275,72.14920402874694,314.98712364903116,-336.2792743586517,20.612537537409935,142.44531125366737,-161.48580026372292,25.627895195904678,310.77217267006756,-135.50714860316396,-103.37398822268074,35.95722493601668,-225.41913791860065,-203.04699608163804,52.76399293363949,-340.99850323670745,358.5730568735837,-176.06713752379903,238.2379283724098,003
4395.449256712937,2692.288295568428,-1403.7497267986603,2566.418944921306,-1247.22227456994,531.025695435349,-929.0795382613082,-496.1737025659694,592.6026830942088,-268.1311286833161,-1173.3052171288011,661.5453677264996,-100.22830563122943,-83.33085393277958,-66.41132810600234,-131.55966053973293,344.3464911739518,-170.93917260376716,-105.81654907485131,-129.66594246248036,237.32668057116692,5.122397811157239,148.32084968519433,-318.1242790977546,237.2142826316929,-4.793490724895305,193.20197128285307,-690.6790583767067,-137.83801457041787,487.84813071680964,255.99228112572567,-78.6568171223759,128.33123742157292,6.334428630910353,-89.83124047187056,31.167794516516125,366.1609405965699,85.6213719055165,147.5959554654477,-246.55415533311037,-144.85112886280913,122.11625126378571,-58.117012155447796,110.3915243957146,-96.13116675675111,234.3416185829597,220.62732801788346,-31.942906219893377,-196.0748318755312,-188.40899694858965,005
